genres,movie_id,movie_title
Crime,1791528,Inherent Vice 
Drama,1791528,Inherent Vice 
Mystery,1791528,Inherent Vice 
Romance,1791528,Inherent Vice 
Adventure,763304,Doogal 
Animation,763304,Doogal 
Comedy,763304,Doogal 
Family,763304,Doogal 
Fantasy,763304,Doogal 
Drama,1532958,Battle of the Year 
Music,1532958,Battle of the Year 
Crime,1714204,Perception             
Drama,1714204,Perception             
Mystery,1714204,Perception             
Thriller,1714204,Perception             
Comedy,1190617,An American Carol 
Fantasy,1190617,An American Carol 
Action,2002718,Machete Kills 
Comedy,2002718,Machete Kills 
Crime,2002718,Machete Kills 
Thriller,2002718,Machete Kills 
Drama,310357,Willard 
Horror,310357,Willard 
Sci-Fi,310357,Willard 
Thriller,310357,Willard 
Adventure,489282,Strange Wilderness 
Comedy,489282,Strange Wilderness 
Biography,151568,Topsy-Turvy 
Comedy,151568,Topsy-Turvy 
Drama,151568,Topsy-Turvy 
History,151568,Topsy-Turvy 
Music,151568,Topsy-Turvy 
Musical,151568,Topsy-Turvy 
Drama,1810683,Little Boy 
War,1810683,Little Boy 
Biography,1571222,A Dangerous Method 
Drama,1571222,A Dangerous Method 
Thriller,1571222,A Dangerous Method 
Animation,405296,A Scanner Darkly 
Drama,405296,A Scanner Darkly 
Mystery,405296,A Scanner Darkly 
Sci-Fi,405296,A Scanner Darkly 
Thriller,405296,A Scanner Darkly 
Biography,1629757,Chasing Mavericks 
Drama,1629757,Chasing Mavericks 
Sport,1629757,Chasing Mavericks 
Horror,369226,Alone in the Dark 
Sci-Fi,369226,Alone in the Dark 
Comedy,976222,Bandslam 
Drama,976222,Bandslam 
Family,976222,Bandslam 
Music,976222,Bandslam 
Romance,976222,Bandslam 
Drama,337876,Birth 
Mystery,337876,Birth 
Romance,337876,Birth 
Thriller,337876,Birth 
Action,2937898,A Most Violent Year 
Crime,2937898,A Most Violent Year 
Drama,2937898,A Most Violent Year 
Thriller,2937898,A Most Violent Year 
Drama,1092082,Passchendaele 
History,1092082,Passchendaele 
Romance,1092082,Passchendaele 
War,1092082,Passchendaele 
Biography,1054588,Flash of Genius 
Drama,1054588,Flash of Genius 
Biography,368794,I'm Not There. 
Drama,368794,I'm Not There. 
Music,368794,I'm Not There. 
Action,1366365,The Cold Light of Day 
Thriller,1366365,The Cold Light of Day 
Adventure,844286,The Brothers Bloom 
Comedy,844286,The Brothers Bloom 
Drama,844286,The Brothers Bloom 
Romance,844286,The Brothers Bloom 
Comedy,383028,"Synecdoche, New York "
Drama,383028,"Synecdoche, New York "
Romance,383028,"Synecdoche, New York "
Adventure,119698,Princess Mononoke 
Animation,119698,Princess Mononoke 
Fantasy,119698,Princess Mononoke 
Comedy,310778,Bon voyage 
Drama,310778,Bon voyage 
Mystery,310778,Bon voyage 
Romance,310778,Bon voyage 
Thriller,310778,Bon voyage 
War,310778,Bon voyage 
Biography,80492,Can't Stop the Music 
Comedy,80492,Can't Stop the Music 
Musical,80492,Can't Stop the Music 
Crime,421238,The Proposition 
Drama,421238,The Proposition 
Western,421238,The Proposition 
Biography,3719896,Courage 
Drama,3719896,Courage 
Sport,3719896,Courage 
Comedy,266747,Marci X 
Music,266747,Marci X 
Action,238380,Equilibrium 
Drama,238380,Equilibrium 
Sci-Fi,238380,Equilibrium 
Thriller,238380,Equilibrium 
Drama,889588,The Children of Huang Shi 
War,889588,The Children of Huang Shi 
Crime,138946,The Yards 
Drama,138946,The Yards 
Romance,138946,The Yards 
Thriller,138946,The Yards 
Adventure,1520498,The Oogieloves in the Big Balloon Adventure 
Family,1520498,The Oogieloves in the Big Balloon Adventure 
Fantasy,1520498,The Oogieloves in the Big Balloon Adventure 
Musical,1520498,The Oogieloves in the Big Balloon Adventure 
Drama,3707106,By the Sea 
Romance,3707106,By the Sea 
Action,348121,Steamboy 
Adventure,348121,Steamboy 
Animation,348121,Steamboy 
Family,348121,Steamboy 
Sci-Fi,348121,Steamboy 
Thriller,348121,Steamboy 
Drama,354595,The Game of Their Lives 
History,354595,The Game of Their Lives 
Sport,354595,The Game of Their Lives 
Crime,1175709,All Good Things 
Drama,1175709,All Good Things 
Mystery,1175709,All Good Things 
Romance,1175709,All Good Things 
Thriller,1175709,All Good Things 
Action,110944,Rapa Nui 
Adventure,110944,Rapa Nui 
Drama,110944,Rapa Nui 
History,110944,Rapa Nui 
Romance,110944,Rapa Nui 
Comedy,940709,CJ7 
Family,940709,CJ7 
Sci-Fi,940709,CJ7 
Comedy,120882,Les couloirs du temps: Les visiteurs II 
Family,120882,Les couloirs du temps: Les visiteurs II 
Fantasy,120882,Les couloirs du temps: Les visiteurs II 
Sci-Fi,120882,Les couloirs du temps: Les visiteurs II 
Action,1013860,Dylan Dog: Dead of Night 
Comedy,1013860,Dylan Dog: Dead of Night 
Crime,1013860,Dylan Dog: Dead of Night 
Fantasy,1013860,Dylan Dog: Dead of Night 
Horror,1013860,Dylan Dog: Dead of Night 
Mystery,1013860,Dylan Dog: Dead of Night 
Sci-Fi,1013860,Dylan Dog: Dead of Night 
Thriller,1013860,Dylan Dog: Dead of Night 
Crime,274711,People I Know 
Drama,274711,People I Know 
Mystery,274711,People I Know 
Drama,166038,The Doombolt Chase             
Family,166038,The Doombolt Chase             
Comedy,1274300,The Tempest 
Drama,1274300,The Tempest 
Fantasy,1274300,The Tempest 
Romance,1274300,The Tempest 
Crime,3319920,Regression 
Drama,3319920,Regression 
Mystery,3319920,Regression 
Thriller,3319920,Regression 
Romance,1128219,The Touch 
Short,1128219,The Touch 
Action,882978,Three Kingdoms: Resurrection of the Dragon 
Drama,882978,Three Kingdoms: Resurrection of the Dragon 
History,882978,Three Kingdoms: Resurrection of the Dragon 
War,882978,Three Kingdoms: Resurrection of the Dragon 
Crime,489664,Shattered 
Drama,489664,Shattered 
Thriller,489664,Shattered 
Adventure,1488181,Zambezia 
Animation,1488181,Zambezia 
Comedy,1488181,Zambezia 
Family,1488181,Zambezia 
Biography,3037162,Ramanujan 
Drama,3037162,Ramanujan 
History,3037162,Ramanujan 
Animation,1134666,Dwegons and Leprechauns 
Action,1781827,Hands of Stone 
Biography,1781827,Hands of Stone 
Drama,1781827,Hands of Stone 
Sport,1781827,Hands of Stone 
Action,3247714,Survivor 
Crime,3247714,Survivor 
Thriller,3247714,Survivor 
Crime,2005374,The Frozen Ground 
Drama,2005374,The Frozen Ground 
Mystery,2005374,The Frozen Ground 
Thriller,2005374,The Frozen Ground 
Drama,446755,The Painted Veil 
Romance,446755,The Painted Veil 
Action,765432,The Baader Meinhof Complex 
Biography,765432,The Baader Meinhof Complex 
Crime,765432,The Baader Meinhof Complex 
Drama,765432,The Baader Meinhof Complex 
Adventure,99348,Dances with Wolves 
Drama,99348,Dances with Wolves 
Western,99348,Dances with Wolves 
Comedy,1284575,Bad Teacher 
Crime,98273,Sea of Love 
Drama,98273,Sea of Love 
Mystery,98273,Sea of Love 
Thriller,98273,Sea of Love 
Comedy,356470,A Cinderella Story 
Family,356470,A Cinderella Story 
Romance,356470,A Cinderella Story 
Horror,117571,Scream 
Mystery,117571,Scream 
Horror,245674,Thir13en Ghosts 
Drama,81505,The Shining 
Horror,81505,The Shining 
Adventure,88763,Back to the Future 
Comedy,88763,Back to the Future 
Sci-Fi,88763,Back to the Future 
Horror,185371,House on Haunted Hill 
Mystery,185371,House on Haunted Hill 
Thriller,185371,House on Haunted Hill 
Comedy,1385912,I Can Do Bad All by Myself 
Drama,1385912,I Can Do Bad All by Myself 
Action,4280822,Fight Valley 
Drama,4280822,Fight Valley 
Comedy,889573,The Switch 
Drama,889573,The Switch 
Romance,889573,The Switch 
Comedy,305711,Just Married 
Romance,305711,Just Married 
Biography,1270262,The Devil's Double 
Drama,1270262,The Devil's Double 
Thriller,1270262,The Devil's Double 
Comedy,1697237,"Gone, Baby, Gone             "
Drama,1697237,"Gone, Baby, Gone             "
Reality-TV,1697237,"Gone, Baby, Gone             "
Romance,1697237,"Gone, Baby, Gone             "
Adventure,205461,Thomas and the Magic Railroad 
Comedy,205461,Thomas and the Magic Railroad 
Drama,205461,Thomas and the Magic Railroad 
Family,205461,Thomas and the Magic Railroad 
Fantasy,205461,Thomas and the Magic Railroad 
Horror,455407,The Crazies 
Thriller,455407,The Crazies 
Adventure,245429,Spirited Away 
Animation,245429,Spirited Away 
Family,245429,Spirited Away 
Fantasy,245429,Spirited Away 
Action,3341072,Firestorm 
Crime,3341072,Firestorm 
Thriller,3341072,Firestorm 
Action,86993,The Bounty 
Adventure,86993,The Bounty 
Drama,86993,The Bounty 
History,86993,The Bounty 
Romance,86993,The Bounty 
Drama,816442,The Book Thief 
War,816442,The Book Thief 
Adventure,1135985,Sex Drive 
Comedy,1135985,Sex Drive 
Romance,1135985,Sex Drive 
Comedy,1216492,Leap Year 
Romance,1216492,Leap Year 
Drama,58085,The Fall of the Roman Empire 
History,58085,The Fall of the Roman Empire 
War,58085,The Fall of the Roman Empire 
Comedy,810922,Take Me Home Tonight 
Drama,810922,Take Me Home Tonight 
Romance,810922,Take Me Home Tonight 
Drama,1870529,Won't Back Down 
Family,107719,The Nutcracker 
Fantasy,107719,The Nutcracker 
Music,107719,The Nutcracker 
Crime,116745,Kansas City 
Drama,116745,Kansas City 
Music,116745,Kansas City 
Thriller,116745,Kansas City 
Drama,4193394,Indignation 
Drama,384806,The Amityville Horror 
Horror,384806,The Amityville Horror 
Mystery,384806,The Amityville Horror 
Thriller,384806,The Amityville Horror 
Comedy,268126,Adaptation. 
Drama,268126,Adaptation. 
Horror,418819,Land of the Dead 
Action,2957680,Out of Inferno 
Adventure,120669,Fear and Loathing in Las Vegas 
Comedy,120669,Fear and Loathing in Las Vegas 
Drama,120669,Fear and Loathing in Las Vegas 
Comedy,1058017,The Invention of Lying 
Fantasy,1058017,The Invention of Lying 
Romance,1058017,The Invention of Lying 
Comedy,2004420,Neighbors 
Action,110475,The Mask 
Comedy,110475,The Mask 
Crime,110475,The Mask 
Fantasy,110475,The Mask 
Comedy,94737,Big 
Drama,94737,Big 
Family,94737,Big 
Fantasy,94737,Big 
Romance,94737,Big 
Comedy,443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan 
Comedy,250494,Legally Blonde 
Romance,250494,Legally Blonde 
Action,88170,Star Trek III: The Search for Spock 
Adventure,88170,Star Trek III: The Search for Spock 
Sci-Fi,88170,Star Trek III: The Search for Spock 
Drama,404032,The Exorcism of Emily Rose 
Horror,404032,The Exorcism of Emily Rose 
Thriller,404032,The Exorcism of Emily Rose 
Comedy,205000,Deuce Bigalow: Male Gigolo 
Romance,205000,Deuce Bigalow: Male Gigolo 
Comedy,356680,The Family Stone 
Drama,356680,The Family Stone 
Romance,356680,The Family Stone 
Comedy,337579,Barbershop 2: Back in Business 
Drama,337579,Barbershop 2: Back in Business 
Comedy,307987,Bad Santa 
Crime,307987,Bad Santa 
Drama,307987,Bad Santa 
Comedy,118655,Austin Powers: International Man of Mystery 
Crime,118655,Austin Powers: International Man of Mystery 
Comedy,3760922,My Big Fat Greek Wedding 2 
Family,3760922,My Big Fat Greek Wedding 2 
Romance,3760922,My Big Fat Greek Wedding 2 
Comedy,1650043,Diary of a Wimpy Kid: Rodrick Rules 
Family,1650043,Diary of a Wimpy Kid: Rodrick Rules 
Action,93773,Predator 
Horror,93773,Predator 
Sci-Fi,93773,Predator 
Biography,86879,Amadeus 
Drama,86879,Amadeus 
History,86879,Amadeus 
Music,86879,Amadeus 
Horror,926129,Prom Night 
Mystery,926129,Prom Night 
Comedy,377092,Mean Girls 
Comedy,328589,Under the Tuscan Sun 
Drama,328589,Under the Tuscan Sun 
Romance,328589,Under the Tuscan Sun 
Drama,280707,Gosford Park 
Mystery,280707,Gosford Park 
Comedy,362359,The O.C.             
Drama,362359,The O.C.             
Romance,362359,The O.C.             
Comedy,91738,Peggy Sue Got Married 
Drama,91738,Peggy Sue Got Married 
Fantasy,91738,Peggy Sue Got Married 
Romance,91738,Peggy Sue Got Married 
Comedy,2562232,Birdman or (The Unexpected Virtue of Ignorance) 
Drama,2562232,Birdman or (The Unexpected Virtue of Ignorance) 
Romance,2562232,Birdman or (The Unexpected Virtue of Ignorance) 
Drama,2334873,Blue Jasmine 
Drama,475276,United 93 
History,475276,United 93 
Thriller,475276,United 93 
Drama,322589,Honey 
Music,322589,Honey 
Romance,322589,Honey 
Drama,97441,Glory 
History,97441,Glory 
War,97441,Glory 
Action,117723,Spy Hard 
Comedy,117723,Spy Hard 
Biography,1596346,Soul Surfer 
Drama,1596346,Soul Surfer 
Family,1596346,Soul Surfer 
Sport,1596346,Soul Surfer 
Comedy,65528,Catch-22 
Drama,65528,Catch-22 
War,65528,Catch-22 
Comedy,1197628,Observe and Report 
Crime,1197628,Observe and Report 
Drama,1197628,Observe and Report 
Action,87078,Conan the Destroyer 
Adventure,87078,Conan the Destroyer 
Fantasy,87078,Conan the Destroyer 
Biography,81398,Raging Bull 
Drama,81398,Raging Bull 
Sport,81398,Raging Bull 
Drama,899106,Love Happens 
Romance,899106,Love Happens 
Adventure,90357,Young Sherlock Holmes 
Fantasy,90357,Young Sherlock Holmes 
Mystery,90357,Young Sherlock Holmes 
Thriller,90357,Young Sherlock Holmes 
Comedy,1016075,Fame 
Drama,1016075,Fame 
Musical,1016075,Fame 
Romance,1016075,Fame 
Adventure,1542344,127 Hours 
Biography,1542344,127 Hours 
Drama,1542344,127 Hours 
Thriller,1542344,127 Hours 
Comedy,196216,Small Time Crooks 
Crime,196216,Small Time Crooks 
Drama,210616,Center Stage 
Music,210616,Center Stage 
Romance,210616,Center Stage 
Comedy,2279339,Love the Coopers 
Comedy,337917,Catch That Kid 
Crime,337917,Catch That Kid 
Drama,264796,Life as a House 
Biography,2080374,Steve Jobs 
Drama,2080374,Steve Jobs 
Comedy,1032815,"I Love You, Beth Cooper "
Romance,1032815,"I Love You, Beth Cooper "
Comedy,403702,Youth in Revolt 
Drama,403702,Youth in Revolt 
Romance,403702,Youth in Revolt 
Action,82648,The Legend of the Lone Ranger 
Adventure,82648,The Legend of the Lone Ranger 
Western,82648,The Legend of the Lone Ranger 
Drama,236784,The Tailor of Panama 
Thriller,236784,The Tailor of Panama 
Mystery,82085,Blow Out 
Thriller,82085,Blow Out 
Action,2167202,Getaway 
Crime,2167202,Getaway 
Thriller,2167202,Getaway 
Drama,119349,The Ice Storm 
Comedy,2465146,And So It Goes 
Drama,2465146,And So It Goes 
Romance,2465146,And So It Goes 
Adventure,98519,Troop Beverly Hills 
Comedy,98519,Troop Beverly Hills 
Comedy,340012,Being Julia 
Drama,340012,Being Julia 
Romance,340012,Being Julia 
Drama,91635,9½ Weeks 
Romance,91635,9½ Weeks 
Action,82288,Dragonslayer 
Adventure,82288,Dragonslayer 
Fantasy,82288,Dragonslayer 
Biography,824758,The Last Station 
Drama,824758,The Last Station 
Romance,824758,The Last Station 
Biography,109707,Ed Wood 
Comedy,109707,Ed Wood 
Drama,109707,Ed Wood 
Drama,1967545,Labor Day 
Adventure,416044,Mongol: The Rise of Genghis Khan 
Biography,416044,Mongol: The Rise of Genghis Khan 
Drama,416044,Mongol: The Rise of Genghis Khan 
History,416044,Mongol: The Rise of Genghis Khan 
War,416044,Mongol: The Rise of Genghis Khan 
Action,1032755,RocknRolla 
Crime,1032755,RocknRolla 
Thriller,1032755,RocknRolla 
Action,84316,Megaforce 
Sci-Fi,84316,Megaforce 
Biography,1071812,Mao's Last Dancer 
Drama,1071812,Mao's Last Dancer 
Music,1071812,Mao's Last Dancer 
Romance,1071812,Mao's Last Dancer 
Adventure,2649554,Midnight Special 
Drama,2649554,Midnight Special 
Sci-Fi,2649554,Midnight Special 
Thriller,2649554,Midnight Special 
Comedy,313792,Anything Else 
Romance,313792,Anything Else 
Biography,2058107,The Railway Man 
Drama,2058107,The Railway Man 
Romance,2058107,The Railway Man 
War,2058107,The Railway Man 
Drama,1842530,Unforgettable             
Mystery,1842530,Unforgettable             
Drama,1149362,The White Ribbon 
Mystery,1149362,The White Ribbon 
Horror,4517738,Restoration 
Action,92240,The Wraith 
Horror,92240,The Wraith 
Romance,92240,The Wraith 
Sci-Fi,92240,The Wraith 
Thriller,92240,The Wraith 
Crime,235737,The Salton Sea 
Drama,235737,The Salton Sea 
Mystery,235737,The Salton Sea 
Thriller,235737,The Salton Sea 
Music,2172935,Metallica Through the Never 
Crime,865554,The Informers 
Drama,865554,The Informers 
Thriller,865554,The Informers 
Biography,1321865,Carlos             
Crime,1321865,Carlos             
Drama,1321865,Carlos             
Thriller,1321865,Carlos             
Thriller,1024744,I Come with the Rain 
Action,120775,One Man's Hero 
Drama,120775,One Man's Hero 
History,120775,One Man's Hero 
Romance,120775,One Man's Hero 
War,120775,One Man's Hero 
Western,120775,One Man's Hero 
Action,3212232,I Am Wrath 
Crime,3212232,I Am Wrath 
Drama,3212232,I Am Wrath 
Thriller,3212232,I Am Wrath 
Action,386741,Renaissance 
Animation,386741,Renaissance 
Sci-Fi,386741,Renaissance 
Thriller,386741,Renaissance 
Drama,2271563,Forsaken 
Western,2271563,Forsaken 
Action,89893,Red Sonja 
Adventure,89893,Red Sonja 
Fantasy,89893,Red Sonja 
Drama,1748179,Red Lights 
Horror,1748179,Red Lights 
Mystery,1748179,Red Lights 
Thriller,1748179,Red Lights 
Comedy,829482,Superbad 
Comedy,1142800,Madea Goes to Jail 
Crime,1142800,Madea Goes to Jail 
Drama,1142800,Madea Goes to Jail 
Action,1403241,Wolves 
Horror,1403241,Wolves 
Drama,1023481,Step Up 2: The Streets 
Music,1023481,Step Up 2: The Streets 
Musical,1023481,Step Up 2: The Streets 
Romance,1023481,Step Up 2: The Streets 
Action,443536,Hoodwinked! 
Animation,443536,Hoodwinked! 
Comedy,443536,Hoodwinked! 
Crime,443536,Hoodwinked! 
Family,443536,Hoodwinked! 
Drama,395169,Hotel Rwanda 
History,395169,Hotel Rwanda 
War,395169,Hotel Rwanda 
Action,465494,Hitman 
Crime,465494,Hitman 
Drama,465494,Hitman 
Thriller,465494,Hitman 
Drama,1425922,Black Nativity 
Family,1425922,Black Nativity 
Music,1425922,Black Nativity 
Musical,1425922,Black Nativity 
Action,1085492,The Prince 
Thriller,1085492,The Prince 
Crime,164003,City of Ghosts 
Drama,164003,City of Ghosts 
Thriller,164003,City of Ghosts 
Fantasy,230600,The Others 
Horror,230600,The Others 
Thriller,230600,The Others 
Action,90605,Aliens 
Adventure,90605,Aliens 
Sci-Fi,90605,Aliens 
Drama,58385,My Fair Lady 
Family,58385,My Fair Lady 
Musical,58385,My Fair Lady 
Romance,58385,My Fair Lady 
Horror,119345,I Know What You Did Last Summer 
Mystery,119345,I Know What You Did Last Summer 
Thriller,119345,I Know What You Did Last Summer 
Comedy,1924435,Let's Be Cops 
Adventure,375063,Sideways 
Comedy,375063,Sideways 
Drama,375063,Sideways 
Romance,375063,Sideways 
Comedy,486551,Beerfest 
Action,299977,Hero 
Adventure,299977,Hero 
History,299977,Hero 
Comedy,326900,Good Boy! 
Drama,326900,Good Boy! 
Family,326900,Good Boy! 
Fantasy,326900,Good Boy! 
Sci-Fi,326900,Good Boy! 
Comedy,2083355,The Best Man Holiday 
Drama,2083355,The Best Man Holiday 
Action,475394,Smokin' Aces 
Crime,475394,Smokin' Aces 
Drama,475394,Smokin' Aces 
Thriller,475394,Smokin' Aces 
Horror,1477076,Saw 3D: The Final Chapter 
Mystery,1477076,Saw 3D: The Final Chapter 
Comedy,243736,40 Days and 40 Nights 
Romance,243736,40 Days and 40 Nights 
Action,1104001,TRON: Legacy 
Adventure,1104001,TRON: Legacy 
Sci-Fi,1104001,TRON: Legacy 
Comedy,120770,A Night at the Roxbury 
Music,120770,A Night at the Roxbury 
Romance,120770,A Night at the Roxbury 
Drama,1152398,Beastly 
Fantasy,1152398,Beastly 
Romance,1152398,Beastly 
Horror,454841,The Hills Have Eyes 
Comedy,325258,Dickie Roberts: Former Child Star 
Biography,2097298,"McFarland, USA "
Drama,2097298,"McFarland, USA "
Sport,2097298,"McFarland, USA "
Comedy,979434,Lottery Ticket 
Comedy,466856,ATL 
Crime,466856,ATL 
Drama,466856,ATL 
Music,466856,ATL 
Romance,466856,ATL 
Comedy,1981677,Pitch Perfect 
Music,1981677,Pitch Perfect 
Romance,1981677,Pitch Perfect 
Comedy,234829,Summer Catch 
Drama,234829,Summer Catch 
Romance,234829,Summer Catch 
Sport,234829,Summer Catch 
Crime,120324,A Simple Plan 
Drama,120324,A Simple Plan 
Thriller,120324,A Simple Plan 
Horror,283632,They 
Mystery,283632,They 
Thriller,283632,They 
Comedy,462395,Larry the Cable Guy: Health Inspector 
Romance,462395,Larry the Cable Guy: Health Inspector 
Adventure,159421,The Adventures of Elmo in Grouchland 
Comedy,159421,The Adventures of Elmo in Grouchland 
Family,159421,The Adventures of Elmo in Grouchland 
Fantasy,159421,The Adventures of Elmo in Grouchland 
Musical,159421,The Adventures of Elmo in Grouchland 
Crime,1210042,Brooklyn's Finest 
Drama,1210042,Brooklyn's Finest 
Thriller,1210042,Brooklyn's Finest 
Action,56800,55 Days at Peking 
Adventure,56800,55 Days at Peking 
Drama,56800,55 Days at Peking 
History,56800,55 Days at Peking 
War,56800,55 Days at Peking 
Horror,1288558,Evil Dead 
Comedy,865559,My Life in Ruins 
Romance,865559,My Life in Ruins 
Comedy,465142,American Dreamz 
Music,465142,American Dreamz 
Action,94074,Superman IV: The Quest for Peace 
Adventure,94074,Superman IV: The Quest for Peace 
Family,94074,Superman IV: The Quest for Peace 
Sci-Fi,94074,Superman IV: The Quest for Peace 
Drama,770810,How She Move 
Action,404390,Running Scared 
Crime,404390,Running Scared 
Drama,404390,Running Scared 
Thriller,404390,Running Scared 
Biography,375104,Bobby Jones: Stroke of Genius 
Drama,375104,Bobby Jones: Stroke of Genius 
Romance,375104,Bobby Jones: Stroke of Genius 
Sport,375104,Bobby Jones: Stroke of Genius 
Adventure,91934,Shanghai Surprise 
Crime,91934,Shanghai Surprise 
Drama,91934,Shanghai Surprise 
Romance,91934,Shanghai Surprise 
Adventure,83001,Roar 
Horror,83001,Roar 
Thriller,83001,Roar 
Biography,312549,Veronica Guerin 
Crime,312549,Veronica Guerin 
Drama,312549,Veronica Guerin 
Thriller,312549,Veronica Guerin 
Crime,2515030,Escobar: Paradise Lost 
Drama,2515030,Escobar: Paradise Lost 
Romance,2515030,Escobar: Paradise Lost 
Thriller,2515030,Escobar: Paradise Lost 
Comedy,405336,Southland Tales 
Mystery,405336,Southland Tales 
Sci-Fi,405336,Southland Tales 
Thriller,405336,Southland Tales 
Adventure,944834,Dragon Hunters 
Animation,944834,Dragon Hunters 
Family,944834,Dragon Hunters 
Fantasy,944834,Dragon Hunters 
Sci-Fi,75909,Damnation Alley 
Horror,1433822,The Apparition 
Thriller,1433822,The Apparition 
Comedy,102492,My Girl 
Drama,102492,My Girl 
Family,102492,My Girl 
Romance,102492,My Girl 
Biography,422295,Fur: An Imaginary Portrait of Diane Arbus 
Drama,422295,Fur: An Imaginary Portrait of Diane Arbus 
Romance,422295,Fur: An Imaginary Portrait of Diane Arbus 
Drama,443543,The Illusionist 
Mystery,443543,The Illusionist 
Romance,443543,The Illusionist 
Thriller,443543,The Illusionist 
Crime,94291,Wall Street 
Drama,94291,Wall Street 
Drama,114388,Sense and Sensibility 
Romance,114388,Sense and Sensibility 
Biography,416508,Becoming Jane 
Drama,416508,Becoming Jane 
Romance,416508,Becoming Jane 
Comedy,815244,Sydney White 
Romance,815244,Sydney White 
Drama,315983,House of Sand and Fog 
Comedy,97165,Dead Poets Society 
Drama,97165,Dead Poets Society 
Comedy,109686,Dumb & Dumber 
Comedy,98635,When Harry Met Sally... 
Drama,98635,When Harry Met Sally... 
Romance,98635,When Harry Met Sally... 
Drama,84855,The Verdict 
Comedy,215129,Road Trip 
Comedy,139699,Varsity Blues 
Drama,139699,Varsity Blues 
Romance,139699,Varsity Blues 
Sport,139699,Varsity Blues 
Comedy,1655442,The Artist 
Drama,1655442,The Artist 
Romance,1655442,The Artist 
Adventure,1748122,Moonrise Kingdom 
Comedy,1748122,Moonrise Kingdom 
Drama,1748122,Moonrise Kingdom 
Romance,1748122,Moonrise Kingdom 
Horror,420294,The Texas Chainsaw Massacre: The Beginning 
Drama,1002563,The Young Messiah 
Comedy,295427,The Master of Disguise 
Family,295427,The Master of Disguise 
Drama,457430,Pan's Labyrinth 
Fantasy,457430,Pan's Labyrinth 
War,457430,Pan's Labyrinth 
Drama,3513704,The Messengers             
Fantasy,3513704,The Messengers             
Mystery,3513704,The Messengers             
Thriller,3513704,The Messengers             
Action,250720,See Spot Run 
Comedy,250720,See Spot Run 
Crime,250720,See Spot Run 
Family,250720,See Spot Run 
Crime,255819,Baby Boy 
Drama,255819,Baby Boy 
Romance,255819,Baby Boy 
Thriller,255819,Baby Boy 
Drama,1265990,The Roommate 
Horror,1265990,The Roommate 
Thriller,1265990,The Roommate 
Adventure,245686,Joe Dirt 
Comedy,245686,Joe Dirt 
Drama,245686,Joe Dirt 
Action,101764,Double Impact 
Crime,101764,Double Impact 
Action,425112,Hot Fuzz 
Comedy,425112,Hot Fuzz 
Mystery,425112,Hot Fuzz 
Comedy,430770,The Women 
Drama,430770,The Women 
Drama,497465,Vicky Cristina Barcelona 
Romance,497465,Vicky Cristina Barcelona 
Action,837106,Arn: The Knight Templar 
Adventure,837106,Arn: The Knight Templar 
Drama,837106,Arn: The Knight Templar 
Romance,837106,Arn: The Knight Templar 
War,837106,Arn: The Knight Templar 
Comedy,4651520,Bad Moms 
Comedy,204175,Boys and Girls 
Drama,204175,Boys and Girls 
Romance,204175,Boys and Girls 
Drama,283139,White Oleander 
Comedy,1131734,Jennifer's Body 
Fantasy,1131734,Jennifer's Body 
Horror,1131734,Jennifer's Body 
Comedy,186045,Drowning Mona 
Crime,186045,Drowning Mona 
Mystery,186045,Drowning Mona 
Comedy,93818,Radio Days 
Action,2467046,Left Behind 
Drama,2467046,Left Behind 
Fantasy,2467046,Left Behind 
Mystery,2467046,Left Behind 
Thriller,2467046,Left Behind 
Drama,1403981,Remember Me 
Romance,1403981,Remember Me 
Comedy,319524,How to Deal 
Drama,319524,How to Deal 
Romance,319524,How to Deal 
Comedy,95687,My Stepmother Is an Alien 
Romance,95687,My Stepmother Is an Alien 
Sci-Fi,95687,My Stepmother Is an Alien 
Drama,107818,Philadelphia 
Mystery,139809,The Thirteenth Floor 
Sci-Fi,139809,The Thirteenth Floor 
Thriller,139809,The Thirteenth Floor 
Comedy,380277,The Cookout 
Action,79550,Meteor 
Drama,79550,Meteor 
Sci-Fi,79550,Meteor 
Thriller,79550,Meteor 
Comedy,134630,Duets 
Drama,134630,Duets 
Music,134630,Duets 
Comedy,278823,Hollywood Ending 
Romance,278823,Hollywood Ending 
Comedy,165710,Detroit Rock City 
Music,165710,Detroit Rock City 
Action,91203,Highlander 
Adventure,91203,Highlander 
Fantasy,91203,Highlander 
Drama,469623,Things We Lost in the Fire 
Action,120207,Steel 
Crime,120207,Steel 
Sci-Fi,120207,Steel 
Drama,1951181,The Immigrant 
Romance,1951181,The Immigrant 
Drama,384686,The White Countess 
History,384686,The White Countess 
Romance,384686,The White Countess 
War,384686,The White Countess 
Comedy,367085,Soul Plane 
Comedy,1064932,Welcome to the Sticks 
Romance,1064932,Welcome to the Sticks 
Drama,436364,Good 
Romance,436364,Good 
War,436364,Good 
Drama,1191111,Enter the Void 
Fantasy,1191111,Enter the Void 
Comedy,1545106,Vamps 
Horror,1545106,Vamps 
Romance,1545106,Vamps 
Drama,1028532,Hachi: A Dog's Tale 
Family,1028532,Hachi: A Dog's Tale 
Crime,2249221,Zulu 
Drama,2249221,Zulu 
Thriller,2249221,Zulu 
Drama,2398231,The Homesman 
Western,2398231,The Homesman 
