director_name,movie_id,movie_title,duration
Steve Carr,1114740,Paul Blart: Mall Cop ,91
Steve Carr,1114740,Paul Blart: Mall Cop ,91
Mark Waters,322330,Freaky Friday ,97
Mark Waters,322330,Freaky Friday ,97
Mark Waters,322330,Freaky Friday ,97
Mark Waters,322330,Freaky Friday ,97
Mark Waters,322330,Freaky Friday ,97
Judd Apatow,405422,The 40-Year-Old Virgin ,133
Judd Apatow,405422,The 40-Year-Old Virgin ,133
John Madden,138097,Shakespeare in Love ,123
John Madden,138097,Shakespeare in Love ,123
John Madden,138097,Shakespeare in Love ,123
Scott Frank,365907,A Walk Among the Tombstones ,114
Scott Frank,365907,A Walk Among the Tombstones ,114
Scott Frank,365907,A Walk Among the Tombstones ,114
Scott Frank,365907,A Walk Among the Tombstones ,114
Ivan Reitman,99938,Kindergarten Cop ,111
Ivan Reitman,99938,Kindergarten Cop ,111
Ivan Reitman,99938,Kindergarten Cop ,111
David Gordon Green,910936,Pineapple Express ,117
David Gordon Green,910936,Pineapple Express ,117
David Gordon Green,910936,Pineapple Express ,117
Andy Tennant,120631,Ever After: A Cinderella Story ,121
Andy Tennant,120631,Ever After: A Cinderella Story ,121
Andy Tennant,120631,Ever After: A Cinderella Story ,121
Kevin Costner,316356,Open Range ,139
Kevin Costner,316356,Open Range ,139
Kevin Costner,316356,Open Range ,139
Joel Schumacher,99582,Flatliners ,115
Joel Schumacher,99582,Flatliners ,115
Joel Schumacher,99582,Flatliners ,115
Joel Schumacher,99582,Flatliners ,115
,472954,It's Always Sunny in Philadelphia             ,22
Richard Attenborough,75784,A Bridge Too Far ,175
Richard Attenborough,75784,A Bridge Too Far ,175
Richard Attenborough,75784,A Bridge Too Far ,175
Wes Craven,421239,Red Eye ,85
Wes Craven,421239,Red Eye ,85
David R. Ellis,309593,Final Destination 2 ,90
David R. Ellis,309593,Final Destination 2 ,90
Joel Coen,190590,"O Brother, Where Art Thou? ",107
Joel Coen,190590,"O Brother, Where Art Thou? ",107
Joel Coen,190590,"O Brother, Where Art Thou? ",107
Joel Coen,190590,"O Brother, Where Art Thou? ",107
Scott Stewart,1038686,Legion ,100
Scott Stewart,1038686,Legion ,100
Scott Stewart,1038686,Legion ,100
Michael Bay,1980209,Pain & Gain ,129
Michael Bay,1980209,Pain & Gain ,129
Michael Bay,1980209,Pain & Gain ,129
Paul Weitz,385267,In Good Company ,109
Paul Weitz,385267,In Good Company ,109
Paul Weitz,385267,In Good Company ,109
Jonathan Frakes,157472,Clockstoppers ,94
Jonathan Frakes,157472,Clockstoppers ,94
Jonathan Frakes,157472,Clockstoppers ,94
Jonathan Frakes,157472,Clockstoppers ,94
Jonathan Frakes,157472,Clockstoppers ,94
Lawrence Kasdan,90022,Silverado ,133
Lawrence Kasdan,90022,Silverado ,133
Lawrence Kasdan,90022,Silverado ,133
Lawrence Kasdan,90022,Silverado ,133
Kevin Allen,358349,Agent Cody Banks 2: Destination London ,100
Kevin Allen,358349,Agent Cody Banks 2: Destination London ,100
Kevin Allen,358349,Agent Cody Banks 2: Destination London ,100
Kevin Allen,358349,Agent Cody Banks 2: Destination London ,100
Kevin Allen,358349,Agent Cody Banks 2: Destination London ,100
Kevin Allen,358349,Agent Cody Banks 2: Destination London ,100
Garry Marshall,1598822,New Year's Eve ,113
Garry Marshall,1598822,New Year's Eve ,113
Michael Cristofer,218922,Original Sin ,118
Michael Cristofer,218922,Original Sin ,118
Michael Cristofer,218922,Original Sin ,118
Michael Cristofer,218922,Original Sin ,118
James McTeigue,1486192,The Raven ,110
James McTeigue,1486192,The Raven ,110
James McTeigue,1486192,The Raven ,110
Donald Petrie,361925,Welcome to Mooseport ,110
Donald Petrie,361925,Welcome to Mooseport ,110
Andrew Morahan,110027,Highlander: The Final Dimension ,99
Andrew Morahan,110027,Highlander: The Final Dimension ,99
Andrew Morahan,110027,Highlander: The Final Dimension ,99
Andrew Morahan,110027,Highlander: The Final Dimension ,99
Bob Rafelson,115710,Blood and Wine ,101
Bob Rafelson,115710,Blood and Wine ,101
Bob Rafelson,115710,Blood and Wine ,101
Michael Cohn,119227,Snow White: A Tale of Terror ,100
Michael Cohn,119227,Snow White: A Tale of Terror ,100
Woody Allen,256524,The Curse of the Jade Scorpion ,103
Woody Allen,256524,The Curse of the Jade Scorpion ,103
Woody Allen,256524,The Curse of the Jade Scorpion ,103
Woody Allen,256524,The Curse of the Jade Scorpion ,103
David O. Russell,1137470,Accidental Love ,100
David O. Russell,1137470,Accidental Love ,100
Alan Shapiro,116322,Flipper ,95
Alan Shapiro,116322,Flipper ,95
Tarsem Singh,2140379,Self/less ,117
Tarsem Singh,2140379,Self/less ,117
Tarsem Singh,2140379,Self/less ,117
Tarsem Singh,2140379,Self/less ,117
Fernando Meirelles,387131,The Constant Gardener ,129
Fernando Meirelles,387131,The Constant Gardener ,129
Fernando Meirelles,387131,The Constant Gardener ,129
Fernando Meirelles,387131,The Constant Gardener ,129
Mel Gibson,335345,The Passion of the Christ ,120
Chris Columbus,107614,Mrs. Doubtfire ,125
Chris Columbus,107614,Mrs. Doubtfire ,125
Chris Columbus,107614,Mrs. Doubtfire ,125
Chris Columbus,107614,Mrs. Doubtfire ,125
Barry Levinson,95953,Rain Man ,133
Clint Eastwood,1205489,Gran Torino ,116
Oliver Stone,1175491,W. ,129
Oliver Stone,1175491,W. ,129
Oliver Stone,1175491,W. ,129
Pierre Morel,936501,Taken ,93
Pierre Morel,936501,Taken ,93
Michael Hoffman,1972779,The Best of Me ,118
Michael Hoffman,1972779,The Best of Me ,118
Mick Jackson,103855,The Bodyguard ,129
Mick Jackson,103855,The Bodyguard ,129
Mick Jackson,103855,The Bodyguard ,129
Mick Jackson,103855,The Bodyguard ,129
Steven Spielberg,108052,Schindler's List ,185
Steven Spielberg,108052,Schindler's List ,185
Steven Spielberg,108052,Schindler's List ,185
Tate Taylor,1454029,The Help ,146
Bill Condon,1837703,The Fifth Estate ,128
Bill Condon,1837703,The Fifth Estate ,128
Bill Condon,1837703,The Fifth Estate ,128
Raja Gosnell,331632,Scooby-Doo 2: Monsters Unleashed ,93
Raja Gosnell,331632,Scooby-Doo 2: Monsters Unleashed ,93
Raja Gosnell,331632,Scooby-Doo 2: Monsters Unleashed ,93
Raja Gosnell,331632,Scooby-Doo 2: Monsters Unleashed ,93
Raja Gosnell,331632,Scooby-Doo 2: Monsters Unleashed ,93
Raja Gosnell,331632,Scooby-Doo 2: Monsters Unleashed ,93
Oleg Stepchenko,1224378,Viy ,107
Oleg Stepchenko,1224378,Viy ,107
Oleg Stepchenko,1224378,Viy ,107
Oleg Stepchenko,1224378,Viy ,107
Ronny Yu,329101,Freddy vs. Jason ,97
Ronny Yu,329101,Freddy vs. Jason ,97
Ronny Yu,329101,Freddy vs. Jason ,97
Michael Winterbottom,2967008,The Face of an Angel ,101
John A. Davis,268397,Jimmy Neutron: Boy Genius ,82
John A. Davis,268397,Jimmy Neutron: Boy Genius ,82
John A. Davis,268397,Jimmy Neutron: Boy Genius ,82
John A. Davis,268397,Jimmy Neutron: Boy Genius ,82
John A. Davis,268397,Jimmy Neutron: Boy Genius ,82
John A. Davis,268397,Jimmy Neutron: Boy Genius ,82
Matt Reeves,1060277,Cloverfield ,85
Matt Reeves,1060277,Cloverfield ,85
Matt Reeves,1060277,Cloverfield ,85
Matt Reeves,1060277,Cloverfield ,85
Michael Pressman,103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,88
Michael Pressman,103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,88
Michael Pressman,103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,88
Michael Pressman,103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,88
Michael Pressman,103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,88
Brian De Palma,94226,The Untouchables ,119
Brian De Palma,94226,The Untouchables ,119
Brian De Palma,94226,The Untouchables ,119
Ethan Coen,477348,No Country for Old Men ,122
Ethan Coen,477348,No Country for Old Men ,122
Ethan Coen,477348,No Country for Old Men ,122
Tim Story,1408253,Ride Along ,99
Tim Story,1408253,Ride Along ,99
Tim Story,1408253,Ride Along ,99
Tim Story,1408253,Ride Along ,99
Sharon Maguire,243155,Bridget Jones's Diary ,97
Sharon Maguire,243155,Bridget Jones's Diary ,97
Sharon Maguire,243155,Bridget Jones's Diary ,97
Lasse Hallström,241303,Chocolat ,121
Lasse Hallström,241303,Chocolat ,121
Charles Herman-Wurmfeld,333780,"Legally Blonde 2: Red, White & Blonde ",95
Andy Fickman,1047540,Parental Guidance ,105
Andy Fickman,1047540,Parental Guidance ,105
Ivan Reitman,1411238,No Strings Attached ,108
Ivan Reitman,1411238,No Strings Attached ,108
George P. Cosmatos,108358,Tombstone ,134
George P. Cosmatos,108358,Tombstone ,134
George P. Cosmatos,108358,Tombstone ,134
George P. Cosmatos,108358,Tombstone ,134
George P. Cosmatos,108358,Tombstone ,134
George P. Cosmatos,108358,Tombstone ,134
Andrzej Bartkowiak,165929,Romeo Must Die ,115
Andrzej Bartkowiak,165929,Romeo Must Die ,115
Andrzej Bartkowiak,165929,Romeo Must Die ,115
James Wong,414982,Final Destination 3 ,86
Scott Hicks,1327194,The Lucky One ,101
Scott Hicks,1327194,The Lucky One ,101
Gabor Csupo,398808,Bridge to Terabithia ,96
Gabor Csupo,398808,Bridge to Terabithia ,96
Gabor Csupo,398808,Bridge to Terabithia ,96
Gabor Csupo,398808,Bridge to Terabithia ,96
Marc Forster,308644,Finding Neverland ,101
Marc Forster,308644,Finding Neverland ,101
Marc Forster,308644,Finding Neverland ,101
Tyler Perry,2609758,A Madea Christmas ,100
Tyler Perry,2609758,A Madea Christmas ,100
Joe Carnahan,1601913,The Grey ,117
Joe Carnahan,1601913,The Grey ,117
Joe Carnahan,1601913,The Grey ,117
Joe Carnahan,1601913,The Grey ,117
John Polson,382077,Hide and Seek ,101
John Polson,382077,Hide and Seek ,101
John Polson,382077,Hide and Seek ,101
John Polson,382077,Hide and Seek ,101
Adam McKay,357413,Anchorman: The Legend of Ron Burgundy ,98
Martin Scorsese,99685,Goodfellas ,146
Martin Scorsese,99685,Goodfellas ,146
Martin Scorsese,99685,Goodfellas ,146
Harald Zwart,313911,Agent Cody Banks ,102
Harald Zwart,313911,Agent Cody Banks ,102
Harald Zwart,313911,Agent Cody Banks ,102
Harald Zwart,313911,Agent Cody Banks ,102
Harald Zwart,313911,Agent Cody Banks ,102
Harald Zwart,313911,Agent Cody Banks ,102
Harald Zwart,313911,Agent Cody Banks ,102
Kirk Jones,396752,Nanny McPhee ,97
Kirk Jones,396752,Nanny McPhee ,97
Kirk Jones,396752,Nanny McPhee ,97
Brian De Palma,86250,Scarface ,142
Brian De Palma,86250,Scarface ,142
Steve Oedekerk,119807,Nothing to Lose ,98
Steve Oedekerk,119807,Nothing to Lose ,98
Steve Oedekerk,119807,Nothing to Lose ,98
Steve Oedekerk,119807,Nothing to Lose ,98
Bernardo Bertolucci,93389,The Last Emperor ,219
Bernardo Bertolucci,93389,The Last Emperor ,219
Bernardo Bertolucci,93389,The Last Emperor ,219
Baltasar Kormákur,1524137,Contraband ,109
Baltasar Kormákur,1524137,Contraband ,109
Baltasar Kormákur,1524137,Contraband ,109
Baltasar Kormákur,1524137,Contraband ,109
Brett Ratner,119695,Money Talks ,97
Brett Ratner,119695,Money Talks ,97
Brett Ratner,119695,Money Talks ,97
Brett Ratner,119695,Money Talks ,97
Paul Thomas Anderson,469494,There Will Be Blood ,158
Cathy Malkasian,282120,The Wild Thornberrys Movie ,85
Cathy Malkasian,282120,The Wild Thornberrys Movie ,85
Cathy Malkasian,282120,The Wild Thornberrys Movie ,85
Cathy Malkasian,282120,The Wild Thornberrys Movie ,85
Cathy Malkasian,282120,The Wild Thornberrys Movie ,85
John Eng,337711,Rugrats Go Wild ,80
John Eng,337711,Rugrats Go Wild ,80
John Eng,337711,Rugrats Go Wild ,80
John Eng,337711,Rugrats Go Wild ,80
John Eng,337711,Rugrats Go Wild ,80
John Eng,337711,Rugrats Go Wild ,80
Malcolm D. Lee,279493,Undercover Brother ,86
Malcolm D. Lee,279493,Undercover Brother ,86
Ken Kwapis,403508,The Sisterhood of the Traveling Pants ,119
Ken Kwapis,403508,The Sisterhood of the Traveling Pants ,119
Ken Kwapis,403508,The Sisterhood of the Traveling Pants ,119
Ken Kwapis,403508,The Sisterhood of the Traveling Pants ,119
Chris Nahon,271027,Kiss of the Dragon ,98
Chris Nahon,271027,Kiss of the Dragon ,98
Chris Nahon,271027,Kiss of the Dragon ,98
Chris Nahon,271027,Kiss of the Dragon ,98
Fred Wolf,852713,The House Bunny ,97
Fred Wolf,852713,The House Bunny ,97
Bille Woodruff,388500,Beauty Shop ,105
Craig Gillespie,1647668,Million Dollar Arm ,124
Craig Gillespie,1647668,Million Dollar Arm ,124
Craig Gillespie,1647668,Million Dollar Arm ,124
Phillip Noyce,435651,The Giver ,97
Phillip Noyce,435651,The Giver ,97
Phillip Noyce,435651,The Giver ,97
Dennie Gordon,286788,What a Girl Wants ,105
Dennie Gordon,286788,What a Girl Wants ,105
Dennie Gordon,286788,What a Girl Wants ,105
Dennie Gordon,286788,What a Girl Wants ,105
Victor Salva,301470,Jeepers Creepers II ,104
Mark Helfrich,452625,Good Luck Chuck ,101
Mark Helfrich,452625,Good Luck Chuck ,101
Andrzej Bartkowiak,306685,Cradle 2 the Grave ,101
Andrzej Bartkowiak,306685,Cradle 2 the Grave ,101
Andrzej Bartkowiak,306685,Cradle 2 the Grave ,101
Andrzej Bartkowiak,306685,Cradle 2 the Grave ,101
Stephen Daldry,274558,The Hours ,114
Stephen Daldry,274558,The Hours ,114
Andy Fickman,454945,She's the Man ,105
Andy Fickman,454945,She's the Man ,105
Steve Bendelack,453451,Mr. Bean's Holiday ,90
Steve Bendelack,453451,Mr. Bean's Holiday ,90
Dwight H. Little,366174,Anacondas: The Hunt for the Blood Orchid ,97
Dwight H. Little,366174,Anacondas: The Hunt for the Blood Orchid ,97
Dwight H. Little,366174,Anacondas: The Hunt for the Blood Orchid ,97
Dwight H. Little,366174,Anacondas: The Hunt for the Blood Orchid ,97
Guillaume Canet,1747958,Blood Ties ,144
Guillaume Canet,1747958,Blood Ties ,144
Guillaume Canet,1747958,Blood Ties ,144
Kirsten Sheridan,426931,August Rush ,114
Kirsten Sheridan,426931,August Rush ,114
Shekhar Kapur,127536,Elizabeth ,124
Shekhar Kapur,127536,Elizabeth ,124
Shekhar Kapur,127536,Elizabeth ,124
Ronny Yu,144120,Bride of Chucky ,89
Ronny Yu,144120,Bride of Chucky ,89
Ronny Yu,144120,Bride of Chucky ,89
Ronny Yu,144120,Bride of Chucky ,89
Richard Fleischer,66473,Tora! Tora! Tora! ,160
Richard Fleischer,66473,Tora! Tora! Tora! ,160
Richard Fleischer,66473,Tora! Tora! Tora! ,160
Richard Fleischer,66473,Tora! Tora! Tora! ,160
Bob Spiers,120185,Spice World ,93
Bob Spiers,120185,Spice World ,93
Bob Spiers,120185,Spice World ,93
David Gordon Green,1366344,The Sitter ,87
Damien Dante Wayans,1153706,Dance Flick ,88
Damien Dante Wayans,1153706,Dance Flick ,88
Damien Dante Wayans,1153706,Dance Flick ,88
Frank Darabont,111161,The Shawshank Redemption ,142
Frank Darabont,111161,The Shawshank Redemption ,142
Simon Wincer,231402,Crocodile Dundee in Los Angeles ,92
Simon Wincer,231402,Crocodile Dundee in Los Angeles ,92
Simon Wincer,231402,Crocodile Dundee in Los Angeles ,92
Bobby Farrelly,116778,Kingpin ,117
Bobby Farrelly,116778,Kingpin ,117
John Wells,1322269,August: Osage County ,121
Tim Fywell,396652,Ice Princess ,98
Tim Fywell,396652,Ice Princess ,98
Tim Fywell,396652,Ice Princess ,98
Tim Fywell,396652,Ice Princess ,98
Nigel Cole,391304,A Lot Like Love ,107
Nigel Cole,391304,A Lot Like Love ,107
Nigel Cole,391304,A Lot Like Love ,107
Spike Lee,124718,He Got Game ,136
Spike Lee,124718,He Got Game ,136
Jeremy Leven,112883,Don Juan DeMarco ,97
Jeremy Leven,112883,Don Juan DeMarco ,97
Jeremy Leven,112883,Don Juan DeMarco ,97
,983983,Shaun the Sheep             ,7
,983983,Shaun the Sheep             ,7
,983983,Shaun the Sheep             ,7
Lasse Hallström,989757,Dear John ,108
Lasse Hallström,989757,Dear John ,108
Lasse Hallström,989757,Dear John ,108
Sylvain White,480255,The Losers ,97
Sylvain White,480255,The Losers ,97
Sylvain White,480255,The Losers ,97
Sylvain White,480255,The Losers ,97
Sylvain White,480255,The Losers ,97
Troy Nixey,1270761,Don't Be Afraid of the Dark ,99
Troy Nixey,1270761,Don't Be Afraid of the Dark ,99
Troy Nixey,1270761,Don't Be Afraid of the Dark ,99
Philip G. Atwell,499556,War ,103
Philip G. Atwell,499556,War ,103
Philip G. Atwell,499556,War ,103
Paul Thomas Anderson,272338,Punch-Drunk Love ,95
Paul Thomas Anderson,272338,Punch-Drunk Love ,95
Paul Thomas Anderson,272338,Punch-Drunk Love ,95
Paul Thomas Anderson,272338,Punch-Drunk Love ,95
Jeff Schaffer,356150,EuroTrip ,93
Don Michael Paul,297162,Half Past Dead ,98
Don Michael Paul,297162,Half Past Dead ,98
Don Michael Paul,297162,Half Past Dead ,98
Paul Feig,488658,Unaccompanied Minors ,90
Paul Feig,488658,Unaccompanied Minors ,90
Paul Feig,488658,Unaccompanied Minors ,90
Paul Feig,488658,Unaccompanied Minors ,90
James Bridges,94799,"Bright Lights, Big City ",107
Steve Barron,115472,The Adventures of Pinocchio ,90
Steve Barron,115472,The Adventures of Pinocchio ,90
Steve Barron,115472,The Adventures of Pinocchio ,90
Steve Barron,115472,The Adventures of Pinocchio ,90
Bill Paxton,388980,The Greatest Game Ever Played ,120
Bill Paxton,388980,The Greatest Game Ever Played ,120
Bill Paxton,388980,The Greatest Game Ever Played ,120
Richard Kelly,362478,The Box ,115
Richard Kelly,362478,The Box ,115
Richard Kelly,362478,The Box ,115
Richard Kelly,362478,The Box ,115
Carter Smith,963794,The Ruins ,93
John Schlesinger,156841,The Next Best Thing ,99
John Schlesinger,156841,The Next Best Thing ,99
John Schlesinger,156841,The Next Best Thing ,99
Luke Greenfield,265208,The Girl Next Door ,110
Luke Greenfield,265208,The Girl Next Door ,110
Luke Greenfield,265208,The Girl Next Door ,110
Ringo Lam,117011,Maximum Risk ,101
Ringo Lam,117011,Maximum Risk ,101
Ringo Lam,117011,Maximum Risk ,101
Ringo Lam,117011,Maximum Risk ,101
Ringo Lam,117011,Maximum Risk ,101
Brian Helgeland,3569230,Legend ,132
Brian Helgeland,3569230,Legend ,132
Brian Helgeland,3569230,Legend ,132
Brian Helgeland,3569230,Legend ,132
Brian Helgeland,3569230,Legend ,132
Akiva Schaffer,787475,Hot Rod ,88
David R. Ellis,1633356,Shark Night 3D ,90
David R. Ellis,1633356,Shark Night 3D ,90
Alan Parker,145653,Angela's Ashes ,145
Ivan Reitman,2223990,Draft Day ,110
Ivan Reitman,2223990,Draft Day ,110
Tobe Hooper,89489,Lifeforce ,101
Tobe Hooper,89489,Lifeforce ,101
Tobe Hooper,89489,Lifeforce ,101
Tobe Hooper,89489,Lifeforce ,101
,175058,The Powerpuff Girls             ,30
,175058,The Powerpuff Girls             ,30
,175058,The Powerpuff Girls             ,30
,175058,The Powerpuff Girls             ,30
,175058,The Powerpuff Girls             ,30
,175058,The Powerpuff Girls             ,30
Robert Redford,968264,The Conspirator ,122
Robert Redford,968264,The Conspirator ,122
Robert Redford,968264,The Conspirator ,122
Catherine Hardwicke,355702,Lords of Dogtown ,107
Catherine Hardwicke,355702,Lords of Dogtown ,107
Catherine Hardwicke,355702,Lords of Dogtown ,107
Patricia Riggen,2006295,The 33 ,127
Patricia Riggen,2006295,The 33 ,127
Patricia Riggen,2006295,The 33 ,127
John Carpenter,90728,Big Trouble in Little China ,99
John Carpenter,90728,Big Trouble in Little China ,99
John Carpenter,90728,Big Trouble in Little China ,99
John Carpenter,90728,Big Trouble in Little China ,99
Pascal Chaumeil,1986843,A Perfect Plan ,104
Pascal Chaumeil,1986843,A Perfect Plan ,104
Gavin O'Connor,1291584,Warrior ,140
Gavin O'Connor,1291584,Warrior ,140
Neil Jordan,117039,Michael Collins ,133
Neil Jordan,117039,Michael Collins ,133
Neil Jordan,117039,Michael Collins ,133
Neil Jordan,117039,Michael Collins ,133
Ron Maxwell,107007,Gettysburg ,271
Ron Maxwell,107007,Gettysburg ,271
Ron Maxwell,107007,Gettysburg ,271
Kimberly Peirce,489281,Stop-Loss ,112
Kimberly Peirce,489281,Stop-Loss ,112
Stephen Gaghan,267248,Abandon ,99
Stephen Gaghan,267248,Abandon ,99
Stephen Gaghan,267248,Abandon ,99
Stephen Gaghan,267248,Abandon ,99
Stephen Gaghan,267248,Abandon ,99
Jonathan Kaplan,120620,Brokedown Palace ,100
Jonathan Kaplan,120620,Brokedown Palace ,100
Jonathan Kaplan,120620,Brokedown Palace ,100
Richard Benjamin,117104,Mrs. Winterbourne ,105
Richard Benjamin,117104,Mrs. Winterbourne ,105
Richard Benjamin,117104,Mrs. Winterbourne ,105
Rod Lurie,999913,Straw Dogs ,110
Rod Lurie,999913,Straw Dogs ,110
Rod Lurie,999913,Straw Dogs ,110
Lasse Hallström,462338,The Hoax ,116
Lasse Hallström,462338,The Hoax ,116
Craig R. Baxley,102984,Stone Cold ,88
Craig R. Baxley,102984,Stone Cold ,88
Craig R. Baxley,102984,Stone Cold ,88
Craig R. Baxley,102984,Stone Cold ,88
John Hillcoat,898367,The Road ,111
John Hillcoat,898367,The Road ,111
John Guillermin,88103,Sheena ,117
John Guillermin,88103,Sheena ,117
Marcos Siega,373416,Underclassman ,95
Marcos Siega,373416,Underclassman ,95
Marcos Siega,373416,Underclassman ,95
Marcos Siega,373416,Underclassman ,95
Marcos Siega,373416,Underclassman ,95
J.B. Rogers,239949,Say It Isn't So ,95
J.B. Rogers,239949,Say It Isn't So ,95
Roger Donaldson,412080,The World's Fastest Indian ,127
Roger Donaldson,412080,The World's Fastest Indian ,127
Roger Donaldson,412080,The World's Fastest Indian ,127
David R. Ellis,417148,Snakes on a Plane ,105
David R. Ellis,417148,Snakes on a Plane ,105
David R. Ellis,417148,Snakes on a Plane ,105
David R. Ellis,417148,Snakes on a Plane ,105
David R. Ellis,417148,Snakes on a Plane ,105
Rachel Talalay,114614,Tank Girl ,104
Rachel Talalay,114614,Tank Girl ,104
Rachel Talalay,114614,Tank Girl ,104
Jeffrey W. Byrd,388183,King's Ransom ,95
Jeffrey W. Byrd,388183,King's Ransom ,95
Fernando Meirelles,861689,Blindness ,121
Fernando Meirelles,861689,Blindness ,121
Fernando Meirelles,861689,Blindness ,121
Fernando Meirelles,861689,Blindness ,121
Uwe Boll,383222,BloodRayne ,92
Uwe Boll,383222,BloodRayne ,92
Uwe Boll,383222,BloodRayne ,92
Uwe Boll,383222,BloodRayne ,92
Roman Polanski,1692486,Carnage ,80
Roman Polanski,1692486,Carnage ,80
Atom Egoyan,373450,Where the Truth Lies ,107
Atom Egoyan,373450,Where the Truth Lies ,107
Atom Egoyan,373450,Where the Truth Lies ,107
Atom Egoyan,373450,Where the Truth Lies ,107
Andrew Adamson,1792647,Cirque du Soleil: Worlds Away ,91
Robert Towne,119934,Without Limits ,117
Robert Towne,119934,Without Limits ,117
Robert Towne,119934,Without Limits ,117
Richard Linklater,1175506,Me and Orson Welles ,107
Giuseppe Tornatore,1924396,The Best Offer ,131
Giuseppe Tornatore,1924396,The Best Offer ,131
Giuseppe Tornatore,1924396,The Best Offer ,131
Giuseppe Tornatore,1924396,The Best Offer ,131
Werner Herzog,1095217,Bad Lieutenant: Port of Call New Orleans ,122
Werner Herzog,1095217,Bad Lieutenant: Port of Call New Orleans ,122
Ben Stassen,1230204,A Turtle's Tale: Sammy's Adventures ,88
Ben Stassen,1230204,A Turtle's Tale: Sammy's Adventures ,88
Ben Stassen,1230204,A Turtle's Tale: Sammy's Adventures ,88
Guillaume Canet,1440232,Little White Lies ,134
Guillaume Canet,1440232,Little White Lies ,134
Taylor Hackford,1125929,Love Ranch ,117
Taylor Hackford,1125929,Love Ranch ,117
Taylor Hackford,1125929,Love Ranch ,117
Taylor Hackford,1125929,Love Ranch ,117
Jérôme Deschamps,1239462,The True Story of Puss'N Boots ,80
Jérôme Deschamps,1239462,The True Story of Puss'N Boots ,80
Jérôme Deschamps,1239462,The True Story of Puss'N Boots ,80
Inna Evlannikova,1272051,Space Dogs ,85
Inna Evlannikova,1272051,Space Dogs ,85
Inna Evlannikova,1272051,Space Dogs ,85
Inna Evlannikova,1272051,Space Dogs ,85
Ridley Scott,2193215,The Counselor ,138
Ridley Scott,2193215,The Counselor ,138
Ridley Scott,2193215,The Counselor ,138
Jonathan English,1233301,Ironclad ,121
Jonathan English,1233301,Ironclad ,121
Jonathan English,1233301,Ironclad ,121
Jonathan English,1233301,Ironclad ,121
Sergey Bondarchuk,66549,Waterloo ,134
Sergey Bondarchuk,66549,Waterloo ,134
Sergey Bondarchuk,66549,Waterloo ,134
Sergey Bondarchuk,66549,Waterloo ,134
Teddy Chan,2952602,Kung Fu Killer ,100
Teddy Chan,2952602,Kung Fu Killer ,100
Mario Van Peebles,1946381,Red Sky ,100
Mario Van Peebles,1946381,Red Sky ,100
Walter Salles,337692,On the Road ,137
Walter Salles,337692,On the Road ,137
Leonard Nimoy,92007,Star Trek IV: The Voyage Home ,119
Leonard Nimoy,92007,Star Trek IV: The Voyage Home ,119
Leonard Nimoy,92007,Star Trek IV: The Voyage Home ,119
Sylvester Stallone,479143,Rocky Balboa ,139
Sylvester Stallone,479143,Rocky Balboa ,139
Ericson Core,2058673,Point Break ,114
Ericson Core,2058673,Point Break ,114
Ericson Core,2058673,Point Break ,114
Ericson Core,2058673,Point Break ,114
Wes Craven,120082,Scream 2 ,120
Wes Craven,120082,Scream 2 ,120
Gavin O'Connor,2140037,Jane Got a Gun ,98
Gavin O'Connor,2140037,Jane Got a Gun ,98
Gavin O'Connor,2140037,Jane Got a Gun ,98
Tim Story,2239832,Think Like a Man Too ,106
Tim Story,2239832,Think Like a Man Too ,106
Jonathan Lynn,190138,The Whole Nine Yards ,98
Jonathan Lynn,190138,The Whole Nine Yards ,98
Todd Phillips,302886,Old School ,88
Terry Gilliam,101889,The Fisher King ,137
Terry Gilliam,101889,The Fisher King ,137
Terry Gilliam,101889,The Fisher King ,137
Danny Cannon,130018,I Still Know What You Did Last Summer ,100
Danny Cannon,130018,I Still Know What You Did Last Summer ,100
Bonnie Hunt,122459,Return to Me ,115
Bonnie Hunt,122459,Return to Me ,115
Bonnie Hunt,122459,Return to Me ,115
Kevin Smith,1007028,Zack and Miri Make a Porno ,101
Kevin Smith,1007028,Zack and Miri Make a Porno ,101
Neil LaBute,171580,Nurse Betty ,110
Neil LaBute,171580,Nurse Betty ,110
Neil LaBute,171580,Nurse Betty ,110
Grant Heslov,1234548,The Men Who Stare at Goats ,94
Grant Heslov,1234548,The Men Who Stare at Goats ,94
George Gallo,238948,Double Take ,88
George Gallo,238948,Double Take ,88
George Gallo,238948,Double Take ,88
George Gallo,238948,Double Take ,88
James Mangold,172493,"Girl, Interrupted ",127
James Mangold,172493,"Girl, Interrupted ",127
Robert Luketic,335559,Win a Date with Tad Hamilton! ,95
Robert Luketic,335559,Win a Date with Tad Hamilton! ,95
Tim Hill,158811,Muppets from Space ,87
Tim Hill,158811,Muppets from Space ,87
Tim Hill,158811,Muppets from Space ,87
Tim Hill,158811,Muppets from Space ,87
Tim Hill,158811,Muppets from Space ,87
Tim Hill,158811,Muppets from Space ,87
Sidney Lumet,78504,The Wiz ,118
Sidney Lumet,78504,The Wiz ,118
Sidney Lumet,78504,The Wiz ,118
